"COUNTRY","Country","SEX","Gender","EDUCATION_FIELD","Field","EDUCATION_LEV","Education level","MOBILITY","Mobility","YEAR","Year","Value","Flag Codes","Flags"
"SVN","Slovenia","F","Female","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",862,,
"SVN","Slovenia","M","Male","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",88,,
"SVN","Slovenia","_T","Total","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",950,,
"SVN","Slovenia","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",678,,
"SVN","Slovenia","M","Male","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",121,,
"SVN","Slovenia","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",799,,
"SVN","Slovenia","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",590,,
"SVN","Slovenia","M","Male","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",201,,
"SVN","Slovenia","_T","Total","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",791,,
"SVN","Slovenia","F","Female","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",175,,
"SVN","Slovenia","M","Male","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",102,,
"SVN","Slovenia","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",277,,
"SVN","Slovenia","F","Female","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",849,,
"SVN","Slovenia","M","Male","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",408,,
"SVN","Slovenia","_T","Total","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1257,,
"SVN","Slovenia","F","Female","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",379,,
"SVN","Slovenia","M","Male","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",105,,
"SVN","Slovenia","_T","Total","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",483,,
"SVN","Slovenia","F","Female","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1060,,
"SVN","Slovenia","M","Male","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",567,,
"SVN","Slovenia","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1627,,
"SVN","Slovenia","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",748,,
"SVN","Slovenia","M","Male","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",446,,
"SVN","Slovenia","_T","Total","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1194,,
"SVN","Slovenia","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",355,,
"SVN","Slovenia","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",237,,
"SVN","Slovenia","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",592,,
"SVN","Slovenia","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",210,,
"SVN","Slovenia","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",137,,
"SVN","Slovenia","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",347,,
"SVN","Slovenia","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",82,,
"SVN","Slovenia","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",363,,
"SVN","Slovenia","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",445,,
"SVN","Slovenia","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",27,,
"SVN","Slovenia","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",88,,
"SVN","Slovenia","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",115,,
"SVN","Slovenia","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",359,,
"SVN","Slovenia","M","Male","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",945,,
"SVN","Slovenia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1304,,
"SVN","Slovenia","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",265,,
"SVN","Slovenia","M","Male","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",553,,
"SVN","Slovenia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",818,,
"SVN","Slovenia","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",112,,
"SVN","Slovenia","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",63,,
"SVN","Slovenia","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",175,,
"SVN","Slovenia","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",111,,
"SVN","Slovenia","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",38,,
"SVN","Slovenia","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",149,,
"SVN","Slovenia","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1017,,
"SVN","Slovenia","M","Male","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",228,,
"SVN","Slovenia","_T","Total","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1245,,
"SVN","Slovenia","F","Female","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",571,,
"SVN","Slovenia","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",167,,
"SVN","Slovenia","_T","Total","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",738,,
"SVN","Slovenia","F","Female","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",367,,
"SVN","Slovenia","M","Male","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",230,,
"SVN","Slovenia","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",597,,
"SVN","Slovenia","F","Female","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",92,,
"SVN","Slovenia","M","Male","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",46,,
"SVN","Slovenia","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",138,,
"PRT","Portugal","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1896,,
"LUX","Luxembourg","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2,,
"LUX","Luxembourg","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",0,,
"CHE","Switzerland","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",308,,
"ITA","Italy","M","Male","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2047,,
"NZL","New Zealand","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",336,,
"ESP","Spain","M","Male","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",17721,,
"ITA","Italy","M","Male","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",7471,,
"CZE","Czechia","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1145,,
"LUX","Luxembourg","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",19,,
"CAN","Canada","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",48027,,
"BEL","Belgium","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1277,,
"LUX","Luxembourg","M","Male","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",0,,
"KOR","Korea","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",445,,
"NZL","New Zealand","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1291,,
"GBR","United Kingdom","F","Female","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",20240,,
"COL","Colombia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",56369,,
"CHE","Switzerland","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",939,,
"LUX","Luxembourg","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",58,,
"CZE","Czechia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4605,,
"GRC","Greece","F","Female","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",948,,
"ESP","Spain","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",39626,,
"LVA","Latvia","_T","Total","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1052,,
"ITA","Italy","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2165,,
"NZL","New Zealand","_T","Total","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4125,,
"SWE","Sweden","M","Male","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2622,,
"GBR","United Kingdom","M","Male","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",12225,,
"IRL","Ireland","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1527,,
"NOR","Norway","M","Male","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",323,,
"CHE","Switzerland","_T","Total","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2713,,
"GBR","United Kingdom","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3045,,
"CAN","Canada","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",543,,
"NZL","New Zealand","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",739,,
"FRA","France","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1547,,
"ITA","Italy","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",9246,,
"AUS","Australia","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",25955,,
"CHL","Chile","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",6374,,
"FIN","Finland","M","Male","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",823,,
"POL","Poland","F","Female","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",45235,,
"CZE","Czechia","F","Female","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2532,,
"CHL","Chile","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",446,,
"DNK","Denmark","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",931,,
"ITA","Italy","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3364,,
"COL","Colombia","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2295,,
"PRT","Portugal","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2497,,
"NLD","Netherlands","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3760,,
"ITA","Italy","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",11955,,
"NOR","Norway","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1231,,
"AUT","Austria","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1247,,
"ISL","Iceland","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2,,
"PRT","Portugal","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",408,,
"ITA","Italy","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",12412,,
"NLD","Netherlands","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4363,,
"AUT","Austria","_T","Total","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3246,,
"GBR","United Kingdom","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4089,,
"AUT","Austria","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1918,,
"ESP","Spain","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",15027,,
"SVK","Slovak Republic","F","Female","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2285,,
"HUN","Hungary","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3544,,
"ISL","Iceland","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",68,,
"FRA","France","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",871,,
"DNK","Denmark","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",124,,
"LVA","Latvia","M","Male","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",51,,
"CAN","Canada","M","Male","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",14268,,
"PRT","Portugal","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",936,,
"AUS","Australia","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",14876,,
"CHE","Switzerland","F","Female","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1638,,
"GRC","Greece","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",476,,
"FRA","France","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4199,,
"USA","United States","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",85613,,
"ESP","Spain","_T","Total","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",33468,,
"LVA","Latvia","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",293,,
"FIN","Finland","F","Female","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1679,,
"CHL","Chile","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",5844,,
"DEU","Germany","_T","Total","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",18492,,
"JPN","Japan","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",32212,"w","Includes data from another category"
"BEL","Belgium","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",7599,,
"AUT","Austria","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",999,,
"JPN","Japan","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2052,"w","Includes data from another category"
"KOR","Korea","_T","Total","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",9626,,
"NZL","New Zealand","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",371,,
"IRL","Ireland","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",692,,
"BRA","Brazil","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",17054,,
"BEL","Belgium","F","Female","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",172,,
"NOR","Norway","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",577,,
"SVK","Slovak Republic","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2547,,
"NOR","Norway","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",588,,
"MEX","Mexico","M","Male","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",25709,,
"CHL","Chile","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",228,,
"MEX","Mexico","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1062,,
"ESP","Spain","_T","Total","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",23123,,
"ESP","Spain","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",41162,,
"USA","United States","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",56570,,
"KOR","Korea","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2930,,
"ISL","Iceland","M","Male","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4,,
"SVK","Slovak Republic","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",802,,
"CAN","Canada","_T","Total","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",13485,,
"AUS","Australia","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",11413,,
"NLD","Netherlands","M","Male","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3997,,
"HUN","Hungary","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",647,,
"SWE","Sweden","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",227,,
"NLD","Netherlands","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2853,,
"ITA","Italy","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2618,,
"ESP","Spain","_T","Total","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",27550,,
"IRL","Ireland","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2533,,
"CAN","Canada","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",5439,,
"ISR","Israel","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",6333,,
"PRT","Portugal","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",986,,
"CHE","Switzerland","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",9174,,
"CAN","Canada","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",19530,,
"JPN","Japan","M","Male","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",60,"w","Includes data from another category"
"AUT","Austria","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1812,,
"DEU","Germany","F","Female","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",26105,,
"HUN","Hungary","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",700,,
"LTU","Lithuania","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",220,,
"ESP","Spain","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",5836,,
"SVK","Slovak Republic","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",281,,
"BRA","Brazil","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3124,,
"BEL","Belgium","M","Male","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",5849,,
"HUN","Hungary","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",921,,
"LTU","Lithuania","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",326,,
"KOR","Korea","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3068,,
"KOR","Korea","F","Female","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",12800,,
"MEX","Mexico","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",7054,,
"HUN","Hungary","_T","Total","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4021,,
"DEU","Germany","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2704,,
"GBR","United Kingdom","M","Male","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1504,,
"GBR","United Kingdom","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",53842,,
"BRA","Brazil","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",8105,,
"COL","Colombia","M","Male","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",35103,,
"IRL","Ireland","_T","Total","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",6816,,
"DEU","Germany","M","Male","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",5479,,
"DEU","Germany","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",6120,,
"EST","Estonia","F","Female","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",277,,
"PRT","Portugal","F","Female","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1857,,
"LVA","Latvia","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",391,,
"LVA","Latvia","F","Female","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",271,,
"AUT","Austria","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3257,,
"JPN","Japan","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",5063,"w","Includes data from another category"
"CHE","Switzerland","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3980,,
"SVK","Slovak Republic","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",560,,
"COL","Colombia","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4596,,
"NOR","Norway","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",145,,
"ISL","Iceland","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",19,,
"MEX","Mexico","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",15933,,
"KOR","Korea","_T","Total","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",7378,,
"DEU","Germany","M","Male","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3895,,
"EST","Estonia","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",172,,
